iter	Passed	Remaining
947	212748	11669
948	212991	11446
949	213232	11222
950	213439	10997
951	213660	10772
952	213874	10547
953	214092	10323
954	214331	10099
955	214572	9875
956	214792	9651
957	215029	9427
958	215268	9203
959	215510	8979
960	215726	8754
961	215957	8530
962	216192	8306
963	216422	8082
964	216630	7857
965	216870	7633
966	217108	7409
967	217355	7185
968	217583	6960
969	217834	6737
970	218079	6513
971	218301	6288
972	218546	6064
973	218756	5839
974	218979	5614
975	219191	5389
976	219410	5165
977	219616	4940
978	219861	4716
979	220105	4491
980	220317	4267
981	220533	4042
982	220755	3817
983	220972	3593
984	221210	3368
985	221451	3144
986	221685	2919
987	221902	2695
988	222140	2470
989	222372	2246
990	222622	2021
991	222848	1797
992	223063	1572
993	223275	1347
994	223501	1123
995	223711	898
996	223950	673
997	224200	449
998	224434	224
999	224645	0
